@relation SEA-Incremental-13123-256-288-961

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 {0,1}

@data
8.704783,2.862839,1.816494,1
9.588722,6.927346,5.427454,1
1.506308,8.633037,9.826323,1
7.005963,5.445978,3.393251,1
8.954245,0.387641,5.123953,1
6.474608,1.473502,9.000772,0
5.696725,5.728525,8.099943,1
5.676545,4.91366,3.434333,1
3.873749,5.40641,6.852603,1
3.069624,0.562247,3.900676,0
0.608479,9.758936,5.532665,1
3.801748,5.966674,0.123458,1
0.74792,0.007022,1.41503,0
2.825025,0.822218,0.954955,0
7.269531,9.926015,3.267173,1
0.097339,0.107891,9.558428,1
5.718997,5.493299,1.878325,1
2.741928,8.834236,3.552024,1
0.941164,3.875165,0.307488,0
2.416558,0.387119,1.755102,0
1.536024,7.266454,9.187991,0
8.438148,6.759427,7.91294,1
7.796398,9.070898,4.982046,1
5.216723,4.222839,4.26695,1
4.092697,2.174237,5.668328,1
1.653372,5.31687,5.013761,1
9.299999,0.802282,9.294241,1
7.92963,6.252383,5.80917,1
1.582377,1.716785,6.384633,0
5.630489,7.779525,0.20932,1
6.309609,3.582776,3.399628,1
0.374067,1.084049,4.636418,0
8.350027,1.857414,5.243446,1
5.111781,5.286242,3.532579,1
6.326072,5.92118,2.353152,0
4.084865,5.622624,6.680174,0
5.865344,2.442231,8.375552,0
5.403798,0.737922,2.823564,1
5.878935,8.431846,7.200161,0
1.026931,3.22292,0.713462,0
7.896306,4.008744,9.200414,1
5.898017,0.683428,3.859342,0
6.303099,3.630106,5.422096,1
2.56732,8.148487,7.53808,1
0.567771,5.983413,6.183912,0
4.151595,1.755043,6.879584,0
8.955198,1.532952,7.415009,1
6.481274,6.756161,1.919367,1
8.765842,3.585879,0.486437,1
4.819399,3.365596,6.486198,1
0.214098,6.439548,3.311504,0
4.961382,9.569081,4.728955,1
5.676874,9.644508,5.851707,0
0.61426,9.294576,3.88246,1
1.004069,7.780511,6.815847,0
2.577124,9.197473,9.966456,0
8.870778,0.142937,0.177856,1
4.020645,4.197397,3.953521,0
0.622557,9.655316,0.588885,1
0.532852,0.047175,7.422378,0
0.186468,1.743034,5.122547,0
1.456138,6.289442,6.793175,0
0.104562,2.419022,2.269847,1
9.554301,0.307996,5.895347,1
9.689249,9.032691,1.332845,0
7.491966,4.615979,3.404634,1
7.459041,6.082391,8.494322,1
2.459684,6.52487,2.750173,0
8.37068,3.346566,0.392734,1
9.031159,6.640595,5.608026,1
0.642231,1.856865,6.587146,0
7.237012,5.284755,6.451838,0
2.45755,4.229798,6.512221,1
5.807538,4.431091,3.402729,1
9.397774,5.253152,2.396633,1
7.699523,2.76219,6.944682,1
6.722943,6.837205,7.507117,1
7.281064,3.773723,2.230058,0
2.701046,9.16268,1.697719,1
5.634992,4.206898,8.286804,1
1.156205,4.242951,3.779562,0
5.10011,1.812099,0.797687,0
6.950049,7.728008,3.58777,1
2.498237,2.12953,2.668579,0
8.275251,3.72237,2.228263,1
9.273589,6.542373,8.565113,1
9.756305,2.48191,9.696347,1
9.118867,9.999848,5.965191,1
9.261494,3.253015,3.443452,0
3.171582,1.713931,6.338154,0
6.248042,9.587117,2.052279,1
7.427152,3.466259,1.651487,0
5.17509,9.71919,5.43599,1
0.15377,6.934541,4.611403,1
7.987094,5.345262,2.403739,1
5.682119,1.323406,4.561408,0
1.853358,7.235968,7.636512,1
0.774649,1.924178,5.354047,1
2.639983,0.863209,1.263914,0
1.134149,6.252205,8.149975,0
6.803486,6.739293,0.593996,0
1.107012,8.282461,9.303563,1
2.904481,8.574518,5.460315,1
2.806411,9.169517,6.883716,1
5.935307,5.717817,4.992563,1
6.355236,3.154215,7.442361,1
9.183971,5.345677,3.060979,1
9.956941,5.836876,8.361164,1
1.344284,1.953251,6.542217,0
4.967165,8.659257,9.6766,1
8.553107,3.980732,9.750674,1
7.183341,4.880334,1.431672,1
4.983161,3.359895,2.398376,0
6.701034,4.263136,8.758507,1
1.233508,2.997922,3.459045,0
0.035852,9.046712,4.630971,1
7.52261,0.37383,4.565112,1
5.371291,0.172314,6.509918,0
1.34701,2.628306,9.079124,0
0.279694,3.908544,7.153726,0
6.037793,5.706907,0.486865,1
3.526981,3.015439,0.727215,0
2.079595,9.752333,6.804762,1
5.819211,9.455568,9.308394,1
9.100029,6.409002,6.896742,1
8.938041,0.878378,0.356465,1
6.45853,5.291532,8.207489,1
1.330261,6.276242,1.6148,0
3.95333,4.674044,6.823629,1
3.449831,5.957962,9.419695,0
0.053321,0.234363,1.953041,0
9.671732,9.826412,2.963007,1
7.140711,5.33783,5.37523,1
8.089892,7.473334,9.528778,1
7.764,0.585625,5.216745,0
0.301446,2.729593,3.538107,0
2.595692,6.239665,8.672818,0
6.765814,0.346533,0.000572,1
6.659343,7.585264,2.047938,1
1.646062,2.860197,7.695189,0
0.203732,0.068286,1.615095,0
2.118974,3.033349,3.982397,1
4.360851,0.999769,3.219659,0
1.42993,8.635245,7.805804,1
9.792839,6.178563,7.489522,1
3.006668,3.269053,7.707107,0
0.147274,6.502521,5.70016,1
7.692723,5.512855,1.927362,1
7.483977,4.524379,9.374404,1
4.119052,3.597325,3.164809,0
1.288169,4.874999,8.809494,0
6.054825,8.087629,4.125569,1
0.670462,2.259108,4.294674,0
4.800663,3.888974,9.958644,1
7.913636,8.186257,7.06801,1
8.357063,9.03336,5.629544,1
5.309909,5.362936,5.118889,1
8.01249,8.593009,9.900522,0
3.194897,4.833757,8.411304,1
5.701083,8.973411,8.334416,1
1.068072,3.408082,7.240624,0
1.267516,2.8035,4.043861,0
3.972962,9.99667,0.428627,1
4.761245,8.568512,5.612143,1
3.494339,1.966449,1.152056,0
3.356344,6.770106,9.831697,1
0.980794,0.731775,1.053879,1
1.939077,6.732188,7.908116,0
5.842306,7.097823,2.013891,1
9.014282,6.865587,4.55081,1
3.751026,5.024139,2.291292,0
2.510935,8.690277,6.841228,1
0.253565,4.06234,3.672117,1
6.474081,5.338287,3.647702,0
7.131371,0.345004,6.227107,0
9.581672,6.363668,2.180797,0
3.391202,3.178449,2.613907,0
8.089254,7.779933,5.628078,1
9.682286,2.416629,3.838133,1
1.175725,2.813554,9.395883,0
8.045292,6.13851,4.822368,1
5.508953,9.043761,2.777718,1
2.786051,8.578333,4.747663,0
7.226317,5.936577,4.54285,0
7.151477,8.08338,6.749324,1
9.020959,8.716039,8.072227,0
6.241083,3.354596,9.437056,0
6.952176,9.149144,7.463254,1
3.103899,3.760431,8.266524,1
7.834199,3.007278,6.546743,0
8.311456,4.859814,6.415425,1
8.774885,3.909051,1.812241,1
4.931739,6.053911,6.136942,1
1.019056,0.227913,0.815382,0
3.184962,2.998658,8.39557,0
3.369503,0.064491,5.654534,0
4.132802,2.687097,8.562052,0
0.202738,4.064827,7.260288,0
6.342767,6.051354,6.103725,1
6.486559,7.578928,8.813322,1
5.043771,4.215818,2.517593,1
4.45317,6.177347,8.42138,1
3.945891,2.286637,3.659047,1
1.958472,6.985114,9.259888,0
1.560879,7.226707,2.240878,0
1.822983,3.687909,7.691231,0
9.467432,3.843336,5.287021,0
9.216845,2.738262,0.027076,1
1.092334,5.884553,8.837978,0
4.578584,5.53927,1.973953,1
7.808528,4.797337,6.537033,1
7.057473,4.222877,3.861538,0
7.255243,1.975103,0.355209,1
7.997379,7.099537,3.318521,1
8.977078,3.419341,1.802886,0
5.806299,5.161366,6.244621,1
5.656268,7.777999,1.110758,1
5.530411,5.281116,1.348436,1
3.850523,4.191468,1.111834,0
0.779235,9.193733,3.427389,1
0.295467,1.131498,0.620994,0
3.109209,3.733211,3.41676,0
1.673673,5.924467,5.798551,0
9.63988,2.4704,6.860294,1
1.250067,9.119357,7.23805,0
0.093809,0.910353,4.245041,0
0.874213,9.516178,2.862876,1
2.078188,4.629154,3.270282,0
2.703458,4.586231,2.254322,1
0.595484,5.519544,6.841228,0
4.787113,0.773569,2.490039,0
2.919389,7.549988,2.221458,1
9.441182,7.286313,7.859662,1
4.625246,0.887096,2.738209,0
2.729269,9.804332,7.284808,1
7.839305,2.666681,9.665351,1
2.899676,3.281072,3.382422,0
1.406483,8.568804,0.90146,1
7.779452,4.341837,1.808371,1
4.844716,0.829879,3.353525,0
1.287761,3.048287,7.766534,0
7.839728,0.779564,3.70842,0
3.354841,0.259437,9.747304,0
8.216679,1.105198,9.310476,1
3.281794,2.926805,7.330753,0
6.12372,0.42918,1.88076,1
8.648966,3.21448,9.692946,1
3.192528,6.999235,7.365331,1
6.765711,3.550373,7.546317,1
7.605724,9.943362,0.336695,1
9.047041,9.396712,5.681538,1
4.700744,1.365569,4.137716,1
2.823113,6.270629,6.136524,1
3.063832,5.324938,4.151315,1
8.112554,7.630358,0.405806,1
8.937176,9.442998,3.563392,1
2.669961,2.070257,3.211018,1
0.788868,8.005792,9.139839,1
6.822154,4.418572,7.595271,0
3.123697,6.113094,2.189017,1
6.951814,0.453715,1.808621,1
3.086824,6.469685,6.841174,0
0.593043,5.483293,8.188107,0
2.449733,7.876354,8.509343,0
0.714662,6.835526,3.596649,0
0.743778,8.98241,9.190884,1
6.354924,9.918907,4.951361,0
1.343406,1.868175,2.82108,0
4.610559,3.873645,5.637073,0
6.57056,2.262688,1.278891,0
9.946455,7.15159,7.007405,1
3.235185,5.961453,5.134827,0
4.954118,1.424706,7.775618,0
2.069224,0.065862,2.434238,0
6.022796,8.421901,4.920285,1
6.499994,6.355938,8.605305,0
9.778248,3.667721,1.887728,1
3.951267,1.38082,5.758697,0
9.743308,4.373226,8.268456,0
6.046841,8.384075,3.049141,1
6.665608,0.37116,3.254512,0
7.342327,3.925396,2.00513,1
0.433456,8.948452,8.536731,1
7.822082,0.055049,9.529165,0
1.540814,4.821833,2.073791,1
6.580923,7.776172,9.263048,1
0.939394,5.817565,6.781848,0
1.856421,2.460174,8.64432,1
6.03371,7.789103,1.457172,0
9.823228,4.799888,9.250942,0
4.240609,1.264135,9.150326,0
2.90427,7.715144,9.105721,1
3.494684,4.044902,9.643292,0
1.002017,6.217202,8.254103,0
2.391634,3.573043,3.020726,0
9.893514,5.307303,2.999218,0
3.992779,2.710473,5.189524,1
8.299173,4.428926,0.671374,1
0.882404,1.685074,6.073649,1
8.794088,7.025554,8.550376,1
3.309516,6.371646,3.103929,0
0.634315,8.657625,6.120562,1
6.085537,0.471499,8.38611,0
7.657055,3.911258,1.965672,1
3.230611,8.332085,2.214696,1
5.917142,0.078555,4.404942,0
6.470634,3.642837,5.794013,1
8.921629,9.527856,0.377623,0
2.298991,7.220021,7.981561,1
4.16187,5.712085,8.371825,1
0.588675,3.205032,0.413487,0
6.553881,6.347295,4.72374,1
5.387893,0.559734,0.928311,0
3.571121,9.424755,6.468506,1
0.488556,7.763717,4.572189,0
4.246154,8.13947,8.25283,1
0.807707,9.576928,8.756166,1
1.451444,3.223813,3.9689,1
3.853197,0.368108,5.143836,0
5.782658,6.462766,7.527668,1
4.738783,3.602855,6.33805,0
8.78273,1.473515,3.43617,1
0.853406,9.34243,0.378153,1
1.554181,6.651529,3.443967,0
0.986869,1.167179,9.459639,1
4.879813,6.213075,5.326037,1
0.407498,5.413425,2.383779,0
3.16871,4.509429,9.277235,0
3.974563,6.187773,1.70877,1
9.245437,9.804374,9.89525,1
8.141987,3.990733,7.180345,1
4.261641,4.748271,1.006513,0
9.47045,6.763611,5.1025,0
6.007847,4.486462,3.671592,1
0.866126,9.142545,5.232336,1
4.444443,2.025604,6.362,0
7.468521,1.495614,5.559173,0
5.216645,6.100111,1.36922,1
8.89038,9.512808,2.561557,1
2.961206,0.767272,6.262637,0
4.954925,7.785613,5.297957,1
6.229017,3.477787,2.222745,1
5.607808,8.843716,5.210793,1
3.133114,2.370599,8.958222,0
4.465749,3.871469,6.675744,1
0.249763,1.133478,1.332207,0
1.890076,4.790361,5.671524,0
7.623336,9.558983,0.929137,1
8.485196,5.605104,0.374884,1
2.587891,0.82456,2.247423,0
4.727241,4.829063,4.706126,1
2.614578,2.090805,2.913526,0
7.197647,8.677865,8.852998,1
8.816896,6.161208,8.604763,1
9.014939,0.359533,9.359676,1
7.892944,1.583268,2.117308,1
9.004838,4.795889,7.711118,1
9.559649,1.190898,1.587434,1
0.308587,8.905157,2.031119,1
4.908441,1.79266,9.182677,0
2.285525,6.614111,7.936059,0
8.030886,2.524587,8.062582,1
8.774157,9.725244,2.321355,1
6.665052,5.566482,6.597178,1
4.025301,6.944321,8.709877,0
4.551334,8.373181,6.457154,1
8.084544,0.69842,9.115482,0
6.326491,7.19957,5.136406,1
8.30767,4.6178,1.773121,1
8.171706,9.090612,6.256455,1
2.579737,4.212029,8.38598,0
4.023978,5.417519,6.073517,1
2.980161,7.460511,5.712819,1
6.566218,8.133565,2.268153,1
8.31375,5.223932,4.308768,1
6.767284,4.295911,1.146747,0
4.741715,6.637065,8.758347,1
1.319097,7.022897,4.034895,1
7.397897,9.76214,5.962775,0
6.972976,1.756653,7.490455,0
6.673526,8.282828,5.641594,1
8.222086,9.255085,5.991714,1
1.692922,3.956084,1.173164,0
7.112621,3.581513,0.193178,0
1.244883,4.337238,2.757687,0
1.15913,9.062849,6.419281,1
0.109008,0.652442,2.389358,0
5.579068,3.960244,1.718192,0
1.924203,3.270497,9.300101,0
3.575185,0.494773,6.582841,1
7.803069,7.684744,4.432358,1
1.695933,2.764435,8.385316,0
3.498319,0.859286,9.668888,0
5.675621,4.887476,3.29702,1
2.63766,5.232953,2.126508,1
7.961816,8.717609,6.513553,1
9.343353,4.486811,2.986446,1
0.380634,7.327583,0.463277,1
5.415794,5.531496,2.560397,1
0.920261,9.967229,3.078565,0
0.112072,0.909439,4.325275,0
2.946424,0.569417,4.295957,0
4.185302,4.015907,2.974424,0
6.839893,0.773061,0.480907,0
0.818477,1.586285,3.67013,0
3.672271,0.355327,4.810481,1
6.489593,5.460006,8.604974,1
9.471365,2.437437,8.045074,1
1.404778,5.816451,1.393494,0
4.384088,0.160903,5.060063,0
4.058304,7.964962,2.260539,0
2.940413,1.869491,2.286971,0
8.681535,8.648867,8.437819,1
8.773514,6.007153,9.211669,1
0.522619,7.792795,2.587346,0
9.215083,3.242659,2.906507,1
6.501623,9.742959,8.930733,1
0.085628,3.93565,5.253383,0
5.520751,9.848868,9.148992,1
4.208742,7.354769,7.832802,1
9.488661,8.220639,0.618497,1
7.354739,1.252769,3.408423,0
3.07598,9.948581,7.354664,1
2.325743,9.086252,2.145602,1
9.596001,4.688352,4.255086,0
6.229807,9.910467,1.343708,1
3.938708,6.879567,2.061575,1
0.010687,1.457374,4.622015,0
6.176904,2.725426,1.250504,0
3.257697,3.227681,5.531415,0
9.171147,3.072695,9.933856,1
9.391155,3.30431,9.492932,1
3.751991,3.493323,9.21529,1
2.309533,1.759395,5.254671,0
0.591035,5.295136,5.623587,0
3.13445,2.802235,6.181268,0
8.302277,4.922482,2.227142,1
7.368891,4.602776,8.805825,1
9.715363,0.987701,0.4885,1
0.249473,9.842471,7.03565,1
9.63878,8.136951,4.021288,1
5.760858,8.509023,7.070437,0
1.832176,1.868,2.387461,1
7.499784,8.983166,9.566149,1
4.212938,7.644814,4.201007,1
3.615872,9.264798,9.993436,1
3.089286,9.659346,0.220344,0
3.791527,8.553446,7.024788,0
3.643761,5.21405,4.559358,0
3.246223,1.09256,6.788494,0
5.211638,6.885772,1.690469,1
7.806139,8.875789,9.395688,1
7.752183,1.85293,7.909972,1
9.125737,0.665221,0.121117,1
7.132764,5.265595,0.669149,1
1.400475,8.069121,6.777066,1
8.743549,5.494107,7.025806,0
5.713367,6.41236,2.637384,0
6.053675,5.644724,5.686061,1
0.470352,2.824739,8.737427,0
2.430422,1.276315,4.16864,0
3.528744,1.069697,0.578987,0
3.098875,9.538873,3.280704,1
4.725174,5.652029,1.049184,0
9.715707,8.791434,8.88068,1
6.575364,3.233532,7.832133,1
2.876313,3.675607,0.064422,0
8.257998,9.026105,0.911252,1
7.105578,0.410958,6.715659,0
9.744213,7.638933,0.894634,1
9.554543,9.451387,2.559058,1
0.199441,1.026155,1.283296,1
2.015469,4.701363,4.073215,0
0.722309,5.717477,7.076382,0
0.993942,0.490627,6.31709,0
6.446001,6.204317,3.118044,1
0.124989,9.212357,4.030807,1
8.123925,1.973371,2.424718,1
8.587408,5.269067,3.155514,1
0.816756,9.263855,7.313154,1
8.553306,9.728725,6.877021,0
4.868285,6.473798,1.138003,1
5.961068,1.360683,7.525133,0
4.895083,2.324437,0.427146,0
5.11341,2.269092,0.845451,1
3.768521,1.381067,6.808324,1
7.082934,4.263127,6.996164,1
9.969828,0.164628,0.920323,0
9.968667,0.128431,1.20036,1
4.09932,2.07302,3.483561,0
5.763285,7.158605,8.284502,1
3.826174,8.334485,1.680623,1
5.298139,8.135641,3.411149,0
4.185079,2.618489,7.966544,1
9.695891,8.056419,9.185767,1
4.176591,9.655068,4.055842,1
9.262573,2.398654,0.75626,1
3.966021,5.734023,3.058362,1
2.252502,2.721273,3.395725,0
1.187114,5.465117,6.711333,0
4.536437,2.504056,0.841335,0
8.889353,7.875322,9.163012,1
1.691928,0.495746,8.001327,0
8.564835,0.452431,8.659571,0
2.10461,2.233618,0.501085,1
1.022721,3.395583,4.392977,0
3.237122,8.099039,4.531092,1
4.083964,3.129116,2.485623,0
1.817306,3.157227,6.775923,0
8.300243,4.277341,1.705662,1
9.98393,1.921014,5.272005,1
7.616935,1.272264,8.531584,0
0.470877,2.754012,8.813587,0
9.200983,3.341051,0.762213,1
5.922203,5.268507,4.430502,1
8.565376,7.845472,0.905574,1
5.327546,7.655667,5.768866,0
7.002728,2.711052,0.956096,0
5.531986,8.411145,3.463033,1
7.960537,8.685395,1.428777,1
5.758355,5.95189,1.74155,0
5.098396,1.643593,9.298591,0
1.924631,3.5486,2.850102,0
7.704967,9.69592,8.270722,1
0.894356,7.352542,3.224893,1
7.31418,4.004983,8.451318,1
0.297556,6.416924,6.828815,1
4.751153,3.045669,7.540979,0
3.252305,4.371961,5.139884,0
3.690008,2.790009,3.559777,0
1.670587,8.255333,5.177901,1
0.201865,9.849004,1.047907,1
4.685484,4.31207,6.252728,0
7.528766,2.953739,5.155432,1
1.496808,6.558978,3.875465,0
0.829382,9.946826,3.645019,1
9.834988,2.42179,4.372102,1
8.335332,1.154953,8.615811,1
5.933585,5.662303,6.882882,0
3.377248,1.723534,1.25458,0
9.69553,5.863537,8.159321,1
0.115928,3.758162,5.210163,0
8.468308,7.750306,1.555277,1
3.632189,7.260711,9.133623,1
5.638006,4.313959,6.102243,1
0.034454,2.32444,6.11736,0
4.991921,2.884895,8.038105,0
0.610111,6.395543,7.774198,0
3.106021,1.620733,9.893142,0
1.943012,5.251681,5.639391,0
2.904433,9.874358,0.417812,0
2.376943,5.385137,0.283586,0
1.675893,7.921956,7.724169,1
6.032981,2.157002,2.866588,0
4.53759,5.357939,0.776985,1
5.353741,2.191286,2.208138,0
7.010137,5.641479,7.714643,1
0.727154,6.836336,0.245425,0
5.480239,3.113101,6.61356,0
2.68798,9.817201,9.358794,1
3.764409,6.555585,2.643142,1
4.864925,6.448889,7.930025,1
8.883103,0.687854,2.974767,1
2.503206,2.402865,6.661727,1
4.554262,9.828218,9.438496,1
9.306694,3.89182,0.629311,1
9.929622,5.974724,1.427138,1
7.517634,5.855522,3.642443,1
3.525837,0.622162,6.679563,0
8.656783,8.129582,9.410546,1
6.867823,6.909605,6.958095,1
7.181152,1.145961,6.107747,1
6.685794,2.427028,2.780265,1
6.511055,9.23693,0.264818,1
5.40092,0.378034,3.768052,0
4.867847,0.627535,7.906027,1
5.990138,9.952279,5.841738,1
0.687624,8.381059,6.710253,1
5.080963,9.629023,0.862775,0
0.750989,6.438034,8.781745,1
5.96203,2.511436,3.868291,0
6.779077,8.604395,7.644361,1
5.426646,4.658129,6.465808,1
8.943692,1.931195,6.545677,1
5.50215,3.153668,9.401395,0
6.991887,0.513716,9.952611,0
1.796386,5.409902,3.341389,0
8.102863,8.643435,3.202476,1
4.156987,4.36552,8.001161,0
9.985109,3.923813,1.257408,1
1.738027,1.699473,7.884039,0
9.725237,3.501366,4.968386,1
9.158587,7.038176,3.441334,1
1.878443,1.176069,9.593902,0
4.557563,5.176288,8.329194,1
7.017289,6.440517,1.737889,1
6.7234,5.639804,0.611071,1
5.465719,1.764363,3.853628,0
0.331334,9.437267,3.942779,0
3.226757,6.504236,7.322861,0
6.034407,5.305283,6.884901,1
3.249061,7.171101,4.046019,0
8.113344,6.815984,7.671121,1
6.330283,5.466794,1.669281,1
3.613935,1.962757,4.043306,0
8.513686,9.415308,2.543651,1
6.64483,5.995204,7.787721,1
0.366018,7.96932,7.738979,0
6.330728,4.376214,3.92355,0
6.147677,4.888921,3.00098,1
7.699874,9.431275,7.812025,1
4.351135,9.511561,8.960584,1
0.211,5.801769,7.87835,0
4.987603,7.827324,3.029254,1
5.366937,7.890396,3.891577,1
0.516325,5.711344,1.987709,0
2.005337,2.552923,4.675119,0
8.177986,8.85772,3.677319,1
4.138393,2.147638,0.851331,0
9.481784,5.10051,9.672818,1
2.304159,6.412141,4.955168,0
9.482518,2.875007,9.499422,1
7.278686,7.182452,8.97645,1
2.758002,5.026649,8.203311,0
3.989459,8.039485,4.127269,0
7.070228,8.287693,7.179268,0
4.701162,4.895942,5.611329,0
6.809935,2.093299,9.787711,0
4.365779,1.657528,3.582797,0
0.568437,4.186104,3.270551,0
1.599553,2.955384,7.409219,0
3.988573,9.96317,2.157988,1
7.795057,7.981438,1.296854,1
1.838512,3.171874,4.53424,1
7.341705,8.231306,5.290593,0
1.666191,4.109819,5.544733,0
7.971578,4.807496,9.463892,1
4.681873,9.034358,4.388648,1
8.351137,4.274609,5.343323,1
5.345416,2.69065,8.061133,0
6.693817,7.634995,1.144433,1
9.207336,4.902513,9.720312,1
5.762086,1.329461,2.940253,0
3.41935,1.339862,5.723688,0
6.401175,6.169431,6.1862,1
7.536202,8.62672,4.068485,1
5.015809,5.673396,2.55112,1
7.285261,3.181603,0.225313,1
7.557531,6.314004,7.357493,1
9.911283,9.684881,7.393795,0
4.005903,7.511006,6.79906,0
2.462841,6.320791,4.407843,1
0.910802,0.331748,0.267348,0
4.950011,5.592049,0.236329,1
6.715255,5.554662,7.93052,0
3.304014,4.598196,6.896907,0
5.970898,3.750888,8.277903,1
1.926835,5.465241,3.359723,0
6.541501,4.116932,6.208972,1
8.685415,3.640422,2.650623,1
3.860177,0.656275,5.924496,0
1.36682,3.812274,7.042184,0
5.821773,8.567709,4.352255,1
3.298023,7.224459,3.769745,1
1.444222,0.094947,8.76651,1
8.792177,4.586563,9.246912,1
7.568668,8.475173,8.356838,1
8.754983,6.380352,9.762963,1
3.773341,5.175009,0.516005,1
0.374852,5.498591,0.72703,1
9.947905,3.001551,3.424627,1
