@relation SEA-Abrupt-01210-289-766-455

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 {0,1}

@data
9.590022,9.529388,9.574214,1
7.136714,4.178268,1.620406,1
7.566626,0.140011,3.360637,0
6.450827,1.259203,0.399518,0
5.411328,8.513164,9.123596,1
4.807049,0.549175,8.086504,0
4.863529,4.291725,5.145121,1
5.909962,9.137183,4.932681,0
6.67695,5.728574,3.128193,1
1.817604,1.355936,5.10291,0
9.425071,6.983412,7.544951,1
4.374571,7.132774,5.404798,1
8.723605,2.651301,9.528339,1
2.626512,9.206702,8.755992,1
7.119466,7.701906,9.61375,1
6.109931,2.934623,7.872627,0
0.074491,2.861284,2.802071,0
2.148944,3.79438,0.539282,0
5.61165,5.377748,7.952956,1
3.538447,7.18319,6.050368,1
0.86786,7.334481,0.139699,1
6.176737,5.079391,1.210531,1
5.175569,9.296002,5.110708,1
7.852085,3.0813,9.077406,1
5.642467,0.055422,7.217087,0
5.103555,6.428589,6.788534,1
4.167277,4.277761,2.683287,1
7.01553,4.160608,2.158206,1
1.225276,5.856588,4.868254,0
9.872926,5.410756,6.183867,1
8.432319,8.374679,5.183944,1
2.194728,8.136358,7.537582,1
2.823825,8.071948,0.81696,1
9.330263,6.299512,3.379626,1
0.08657,8.488714,8.709867,1
4.324323,6.9558,7.087978,1
3.083941,9.659843,3.70957,1
2.016327,0.30414,0.975284,0
1.02881,5.558061,5.405251,1
9.499374,0.679242,0.608043,0
8.842401,6.89252,6.010825,1
7.492152,5.885924,7.580678,1
6.430009,4.784687,8.905664,1
1.506088,6.457254,9.72127,0
6.372424,3.658389,8.42734,1
3.134303,8.439087,4.281385,1
8.595556,2.512484,1.068682,1
1.092442,2.011234,4.893722,0
8.9993,7.557148,0.067621,1
9.717356,5.065721,0.861921,1
7.972205,2.012423,5.614311,1
7.579711,7.610978,9.690545,1
4.700013,9.963221,1.552592,1
3.227404,0.621155,7.035363,0
7.241255,3.472881,9.807517,1
5.858012,4.382097,9.516384,1
1.28359,7.911983,3.085097,1
6.487398,6.552382,2.895354,1
8.172894,1.367538,8.079057,1
8.902747,7.084982,2.986962,1
0.583487,5.725558,1.491373,0
3.905234,6.270191,1.223889,1
9.220373,0.093728,5.400498,1
6.143657,0.025626,5.827359,0
0.122096,2.114915,5.475832,0
6.833846,5.98266,6.938106,1
2.091933,6.985235,5.479711,1
4.646522,7.982083,8.462789,1
7.045966,5.630821,4.438746,1
9.201248,4.051786,0.746674,1
5.035509,9.920252,1.253213,1
0.192235,8.937857,4.830742,1
5.554089,6.811269,2.536975,1
6.434425,3.325178,4.27614,0
6.644701,2.434895,8.977604,1
4.313893,6.984311,7.17295,1
9.967594,3.279776,0.709045,1
3.150411,8.238738,4.009557,1
5.316768,9.157309,2.619729,1
9.981347,0.773709,0.742917,0
0.836095,6.546811,9.917513,0
7.943713,9.811363,5.821003,1
7.425004,3.376887,7.024738,1
6.266555,8.030294,1.323025,1
1.354821,9.670531,6.571863,1
0.50001,1.744764,1.27205,0
8.328143,2.810888,6.716863,1
6.06037,4.771816,1.865554,1
3.20515,1.089228,3.413592,0
0.351966,0.1046,4.752922,0
8.930414,2.828222,0.070602,1
2.229837,0.576609,3.348063,0
6.087143,9.927139,5.145833,1
1.553809,3.686943,8.95058,1
4.926147,5.606116,7.371534,0
2.92437,5.663806,0.911426,1
2.867198,4.074927,7.727554,0
0.221152,3.893963,2.164961,0
9.903148,9.934018,6.3909,0
6.885027,2.200402,4.026038,1
5.270239,4.525843,8.282247,1
3.882768,4.03342,5.129595,0
4.5111,0.582132,0.135504,0
1.725951,4.817474,4.632838,0
2.030687,0.884726,0.315488,0
8.341572,7.521924,0.267542,1
4.194744,3.888339,1.697025,1
7.203573,3.335781,7.265867,1
2.669331,0.47674,3.611109,0
6.157304,3.058527,7.68589,1
3.778732,4.375334,2.335868,1
6.171052,4.520882,4.268761,1
9.334827,8.878166,0.030952,1
2.982287,0.21529,1.096857,0
8.015521,7.149589,8.723596,1
3.196849,2.118649,9.424276,0
5.720951,1.533479,2.950855,0
8.600321,0.298955,4.69371,1
8.404599,4.621719,0.846009,1
2.133206,7.952864,3.157195,0
8.332918,6.512633,0.344313,1
3.901885,4.243895,1.454536,1
5.326898,8.552789,7.229915,1
2.948201,5.609032,4.399814,1
6.181779,1.273453,3.549219,0
7.136171,2.575946,7.195745,1
9.014299,8.393334,5.494542,1
3.790377,5.354657,0.028646,0
3.306722,4.406798,6.303333,0
0.025589,2.616747,0.606957,0
3.047052,2.191637,4.985781,0
3.307944,0.469809,8.652449,0
2.368667,9.652135,5.041174,0
4.280444,1.27833,5.594713,0
7.498169,6.328063,0.189141,1
9.394285,4.184798,5.805254,1
7.54648,7.646669,4.689287,1
4.493221,3.916737,0.631233,1
0.13703,9.411641,5.807205,1
5.625694,2.9309,6.398702,1
3.734129,4.045938,5.750659,0
0.282858,9.375004,9.99145,1
7.19249,1.044475,3.684732,1
3.073069,6.749753,4.961117,1
7.987153,9.227996,6.277246,1
0.804813,8.615007,1.240214,1
1.972256,6.404826,9.44981,1
1.812337,9.397322,4.443718,1
0.109085,6.078993,9.119219,0
6.249892,4.934912,2.645996,1
2.659554,0.578489,1.232349,0
8.370499,8.712622,8.599028,1
6.39035,8.30963,3.415601,1
4.434829,9.965816,6.453393,1
6.921049,1.951948,3.67652,1
2.13178,1.226904,8.941756,1
1.226383,5.152526,5.562172,0
9.12438,2.128659,4.103286,1
9.260737,9.225781,4.704576,0
1.48118,8.648525,0.189266,0
8.10452,2.056093,2.136158,1
6.220675,8.745042,9.492254,1
0.301301,8.801836,7.420403,1
0.576644,0.125566,3.595373,0
9.373737,4.94142,7.925452,1
7.334385,0.293089,8.272757,0
7.274621,0.718756,1.886275,0
9.643073,0.947832,8.592547,1
5.435085,2.404896,8.530844,0
4.882858,3.007979,2.63727,0
9.444053,7.96949,9.395829,1
5.96498,6.594567,7.576967,1
3.747358,8.931625,9.374392,1
1.174304,2.871773,3.367738,0
4.880419,0.649029,9.946782,0
6.249617,6.077495,3.917947,1
8.551243,1.34556,0.870232,0
5.931037,4.075228,7.179036,1
5.171045,8.526902,7.606841,1
7.741226,9.215403,0.280889,1
2.600059,1.897798,3.690339,0
6.461423,5.834788,1.175976,1
1.388828,7.155307,5.370818,1
4.720859,0.151618,4.06157,0
7.648276,5.298271,9.069347,1
5.119887,1.677061,9.846031,1
9.490727,4.16063,4.102439,1
0.989471,9.333341,7.619123,0
8.691959,3.187839,0.764884,1
1.116654,4.94512,8.408668,0
4.505578,0.316356,1.698724,0
5.364552,5.471971,5.3055,1
9.562371,0.576206,1.316952,1
0.206509,3.178611,5.608606,0
2.041089,0.67436,4.260667,0
4.958082,1.954847,9.058164,1
8.815865,4.134069,4.809431,1
2.385216,6.061312,0.784064,0
0.698166,0.395242,8.038152,0
6.254335,3.816086,2.845331,1
7.290203,7.74324,9.676974,1
7.835278,8.094726,7.479162,1
6.079895,6.85509,2.346753,1
6.142094,8.896028,6.94231,1
3.269934,0.742809,8.199218,0
9.106062,1.190472,7.629715,1
2.334079,6.773079,5.008058,1
0.639256,0.226352,5.155591,0
0.266053,3.335785,2.808538,0
7.446336,6.998466,8.604179,1
1.251326,9.081044,8.82522,1
9.802982,8.772419,3.505403,1
8.033927,8.674881,6.417893,1
7.24777,8.604681,2.028693,1
7.506386,2.48732,7.069676,1
9.784166,2.330727,6.19401,1
4.936792,4.847401,7.934079,1
9.761411,8.49519,4.581882,1
6.013349,0.772728,2.1399,0
2.11776,4.55569,8.941234,0
0.385692,2.907138,1.454844,0
2.887142,5.344636,4.454476,1
0.872314,0.975189,6.025208,0
7.322551,4.983834,1.105743,1
7.776274,5.286697,1.466853,1
0.358099,7.466952,6.255855,1
5.054383,5.591338,5.606885,1
4.841918,7.074266,9.411651,1
6.43909,8.342653,6.200151,1
9.434376,9.555144,3.652045,1
9.280291,1.024878,7.198925,1
2.31921,3.384347,1.982486,0
3.908475,3.450597,5.751947,0
1.079218,2.252882,6.540701,0
7.772715,7.41553,1.0758,0
6.980377,7.674079,2.864386,0
7.918327,1.8055,6.18824,1
6.687311,8.451273,8.748981,1
4.018372,5.306116,3.473845,1
1.280054,4.096866,2.480981,0
6.82692,1.731743,2.030962,1
6.463228,8.022115,9.827273,1
5.697513,3.505765,8.867415,1
2.294255,6.41682,2.342754,1
5.786125,7.033038,1.349728,1
4.666548,5.893592,5.115784,0
0.767039,2.027263,0.997668,0
9.508641,8.132104,1.674464,1
9.95311,5.717062,3.485874,1
9.796558,1.665,8.55226,1
8.604803,1.380495,2.919278,1
4.188346,2.972364,8.057006,0
5.078001,7.952933,7.570135,1
6.148823,3.811965,4.360171,1
2.928387,5.378582,9.276546,1
7.467818,2.514786,7.605573,1
2.028269,9.720335,6.983801,1
1.533988,8.177997,9.77662,1
4.266309,5.389236,7.184634,1
7.552017,1.45837,7.132333,1
2.280679,8.468625,2.9599,1
0.626623,2.851349,4.873857,0
7.098296,6.698912,6.607788,1
4.481613,2.196977,2.829914,0
3.765944,6.917534,5.494522,1
9.690906,9.349081,8.434815,1
4.426891,6.711662,7.352801,1
3.842687,5.886934,2.763144,1
0.91346,1.95022,8.166084,0
4.930441,6.510476,0.175014,1
5.098616,0.241257,6.35648,0
6.590224,5.58483,4.885733,0
3.684821,8.351619,1.279185,0
1.958159,2.035756,9.980369,0
2.886944,7.197247,9.391275,1
1.854213,7.313845,5.938335,1
7.514242,4.653498,0.703919,1
1.476173,7.405244,7.399059,1
3.126413,9.992189,9.088472,1
2.056627,1.158945,2.19703,0
0.920672,5.00754,9.116328,0
7.80244,4.713167,6.988783,0
8.483638,7.745904,4.451837,1
9.687383,7.886487,2.677027,1
2.770281,6.151321,3.103118,1
9.573163,5.187146,8.573149,1
0.777381,7.748657,6.117585,1
5.536001,4.992286,5.494344,1
2.737729,7.687263,1.361477,1
6.39997,9.412086,7.725061,1
7.402,6.627923,4.477509,1
7.355726,4.078638,6.917906,1
3.054081,2.354384,1.702155,0
4.196358,6.5936,1.662102,0
1.893304,3.849022,6.936136,0
4.966733,9.724261,8.911688,1
7.439392,2.761709,7.044756,1
5.688403,8.2435,2.029123,1
8.11351,8.108539,7.828475,1
1.172249,9.57988,5.25878,1
9.991559,0.003779,1.626852,0
1.136061,8.509222,0.118104,1
1.216112,8.07489,7.982866,1
0.199294,8.379539,2.85329,1
7.061281,4.052576,0.681791,1
3.389815,4.300995,8.69582,0
7.764678,3.451191,8.742669,1
1.957688,0.108893,9.689739,0
1.068731,5.872521,8.620858,1
3.13371,5.038114,6.664218,0
7.725012,8.340211,0.717471,1
8.835407,7.276533,3.069204,1
8.326562,4.57898,8.953399,1
7.9018,9.318217,9.858853,1
4.203638,8.840023,8.653502,1
7.265444,7.124617,4.081401,1
6.677865,7.677858,9.206388,1
2.983728,0.645416,5.835343,0
8.416194,0.502103,7.445896,1
4.370114,1.996234,1.283621,0
9.018205,1.752772,5.99137,1
8.871255,8.387131,6.225167,1
5.351099,8.48302,2.711806,1
1.90941,7.826748,6.108865,1
3.35953,7.316858,3.997987,0
5.288239,0.102883,9.537061,0
4.570619,7.550009,0.181475,1
2.238174,8.668651,1.235962,1
1.04578,2.72308,2.08276,0
2.840044,6.911965,4.939935,1
8.663133,3.910026,9.800012,1
8.932057,9.520688,3.009556,1
1.568365,2.846774,3.448721,0
2.954465,9.686337,4.628686,1
5.599933,8.84711,2.116333,1
2.91449,2.944708,4.183853,0
0.442432,3.828684,4.127256,0
2.857848,4.056567,5.047273,0
8.636869,9.674783,6.95666,1
4.492884,4.135075,6.717822,1
5.779514,2.443747,0.877209,1
6.444548,7.757542,3.354352,1
8.323741,5.911491,7.141245,1
2.770709,2.793495,8.189243,0
6.724614,6.105196,2.980821,1
3.904348,6.181856,7.125859,1
5.976984,1.562638,7.340799,0
7.566346,4.452947,3.97468,1
3.535196,0.772469,7.781136,0
6.375661,3.384679,7.421756,1
2.087624,6.500386,9.667254,1
5.578195,5.684519,5.469476,1
6.715689,4.045958,5.807276,1
8.16335,0.939442,1.632229,1
7.411694,7.70825,2.781313,1
2.389166,0.322356,1.090893,0
6.637825,0.393459,8.388627,0
7.247467,4.36385,1.865848,1
4.446685,7.797715,2.731838,1
0.582645,3.987883,6.454925,0
4.216965,0.508508,9.155863,0
7.049704,0.300466,5.528086,0
5.646985,9.695682,2.469821,1
1.063918,0.692748,3.193487,0
5.224736,6.311377,4.098277,1
7.254621,2.869049,3.343938,1
7.308195,1.28361,2.420435,1
1.240987,6.546358,1.443777,0
4.835694,4.514633,9.78123,1
9.937031,2.894721,8.172724,1
3.025789,6.505137,1.569774,1
1.032062,2.796661,1.0639,0
1.807653,8.273888,0.773726,1
2.321814,8.790705,5.856687,1
6.634359,7.010961,1.416431,1
9.775607,8.274832,3.335946,1
0.401428,3.083921,9.285394,1
8.150825,1.387497,8.162424,1
3.100779,9.780002,5.026416,1
2.987396,3.799547,2.452986,0
5.089363,3.989976,6.365531,1
8.752101,7.516912,5.401784,1
5.215102,8.596655,6.718216,1
5.12144,0.958062,4.641304,0
7.384356,8.149277,0.711073,1
5.000987,4.093324,4.90557,1
3.318487,8.820814,1.233513,1
3.033388,6.625114,1.1785,1
9.653163,9.633282,4.567287,1
8.103657,1.844757,7.820049,1
0.369278,8.249855,0.302946,1
2.73258,5.356124,9.91973,1
7.909572,6.776085,3.56869,1
3.524152,9.491241,4.274273,1
0.596472,3.570586,8.799107,0
7.423006,8.011303,9.508343,1
9.186176,7.767584,6.413301,1
7.26632,5.298239,8.997359,1
8.895014,8.799697,4.035369,1
6.74142,8.434617,8.073591,1
1.26423,9.205738,3.013782,1
1.715834,6.317608,9.840664,1
2.774229,6.935009,7.895719,0
0.454306,8.689652,4.763012,1
5.431584,8.887271,3.511692,1
8.881719,8.23561,2.18803,1
7.232548,1.997446,8.47838,1
7.544984,4.975691,9.134061,1
4.570414,5.978147,7.353347,1
9.01602,3.677501,5.2011,1
1.08028,5.995546,0.427738,0
0.318621,9.511229,9.764361,1
0.501378,6.137259,6.897145,0
0.477612,4.911009,0.208269,0
9.750622,8.878465,0.747271,1
7.46341,7.576698,6.935811,0
7.030475,8.342888,9.358386,1
6.052212,5.786141,9.239556,1
8.621095,9.979229,0.323541,1
9.88411,8.515181,8.891073,1
0.640613,7.716188,1.266164,1
0.388386,5.062614,6.780909,0
1.498107,2.460306,9.19711,0
2.078627,9.430555,4.748131,1
0.561405,5.697993,4.770441,0
0.631641,7.346178,8.676325,0
1.98304,8.364371,5.345726,1
0.950483,0.261215,9.929076,0
5.145969,9.506534,8.133161,1
0.013208,6.438113,2.820806,0
1.498231,1.671851,9.340361,0
2.066557,8.20409,2.377932,1
6.674216,8.414696,2.183126,1
6.017293,5.357285,9.799893,1
9.603774,0.928413,6.957247,1
2.356035,0.707498,2.557239,0
7.139713,5.457798,0.567235,1
6.956997,3.340636,0.811585,1
8.129958,1.530286,4.945407,1
9.585668,2.608292,5.227931,1
8.688415,2.513959,8.382874,1
9.42312,5.023353,4.818559,1
1.573896,1.398373,7.013641,0
9.040311,4.085055,3.268173,1
1.751705,2.028552,8.407219,0
6.455907,7.163872,4.281443,1
0.445773,2.414001,9.771547,0
6.116692,3.034091,0.993479,1
0.046882,2.301766,3.818594,0
2.218539,1.301871,2.203687,0
4.294625,5.202494,7.009321,1
5.758432,8.053735,8.907989,1
6.34448,1.439194,2.312646,0
1.188736,7.601121,7.62895,1
2.525887,3.096903,4.795495,0
3.972191,1.102425,3.169009,0
1.074036,5.521461,7.15979,0
0.376679,8.831388,4.152068,1
6.138527,3.332991,8.394783,1
3.336292,3.201608,2.844458,0
7.896638,0.019476,7.50264,0
8.506927,7.753103,2.592802,1
7.906275,8.143271,5.033713,1
2.483257,3.762048,8.231807,0
3.110606,4.494431,1.768382,0
6.617028,4.137344,8.586259,1
7.21415,1.534899,4.043826,1
9.25876,4.974544,0.097765,1
4.430866,5.276467,3.431038,1
8.196315,3.099818,7.616462,1
2.495535,5.327406,8.802103,0
2.546942,7.495244,2.480328,1
8.923586,0.973556,1.282918,1
8.095791,0.656398,0.46243,1
9.290418,0.839875,6.944722,1
2.646199,1.068165,1.055833,0
2.811242,1.646843,5.176225,0
3.751988,1.042551,2.807861,0
8.559809,9.847684,0.955021,1
2.318247,2.846116,4.675139,0
8.295469,8.620899,3.564483,1
8.320202,6.193348,4.791757,1
3.527398,8.818549,7.580226,1
1.41287,7.041412,0.368643,1
6.118031,7.550064,6.760113,1
6.875847,8.818474,2.291516,1
5.510864,9.10699,5.181608,1
6.557911,7.593,7.227977,0
8.248237,8.555698,2.893093,1
6.027339,0.324477,7.665422,0
4.13374,6.450759,6.423894,1
6.586803,3.704402,5.034965,1
4.000702,8.425201,3.922923,1
8.663205,4.33313,3.992084,0
3.426857,3.667307,5.601408,0
2.523017,8.816404,1.293992,1
5.297016,9.652426,1.167049,1
0.343441,2.534103,5.125845,0
9.937627,1.259056,8.054797,1
3.557204,4.168568,3.502303,0
6.219595,0.14684,1.667443,0
8.215021,8.174373,1.325048,1
9.05607,0.358873,4.528865,1
6.978519,6.122224,6.510006,1
6.216895,2.945115,7.255693,1
7.946715,1.164447,7.222193,1
8.08555,4.101112,8.607548,1
1.848852,0.558097,8.98867,0
5.532117,1.165309,5.853667,0
5.067091,3.363047,4.252877,1
9.438189,6.161572,6.155861,0
9.858941,6.754951,4.650406,1
0.325186,0.646338,4.427562,0
6.936356,4.791681,1.570383,1
2.70752,7.219171,9.047953,1
5.743044,4.907729,6.902366,1
0.88291,2.280472,3.271531,0
5.780496,9.440944,3.315646,1
1.619144,2.917081,3.73637,0
0.790138,7.335945,9.190056,1
5.76085,7.676848,8.537214,1
1.46016,2.417675,5.192709,0
3.494561,4.262415,8.129964,0
2.155848,3.413046,5.917885,0
6.719706,0.978496,1.142059,0
8.212088,9.611892,2.599331,1
9.921921,6.382408,9.579385,0
7.669789,8.417271,1.545273,0
2.709925,1.635499,1.536055,0
7.859818,9.346555,9.392394,1
1.148188,6.253018,3.972616,0
5.156313,6.895435,7.309533,1
4.716402,6.770213,5.985088,1
3.117962,4.415302,7.383023,0
2.621647,3.155406,4.019937,0
0.833681,3.43974,8.388697,0
2.363569,5.832867,9.155876,1
4.974925,6.297238,2.250113,1
8.352915,1.280047,3.770046,1
5.404558,1.686628,8.093079,1
1.422803,2.001211,8.15717,0
1.705421,7.658047,7.115595,1
1.562549,0.460299,3.826912,0
5.11293,4.395885,9.244835,1
5.368545,3.179464,9.480163,1
9.2131,6.91014,3.724381,1
5.256504,5.372744,7.811961,1
7.695314,9.22651,9.14359,1
6.879537,1.511067,6.051403,1
9.762084,2.108486,9.669578,1
1.482597,8.452,0.716519,1
7.329952,3.617396,9.879666,0
5.658571,7.533823,8.256194,1
0.517727,9.51705,4.797095,1
1.485721,3.553276,5.09536,0
4.688495,6.983482,6.520994,1
0.726062,7.181522,6.827914,0
3.516924,2.052212,4.3081,0
1.211919,9.684286,7.730108,1
2.437685,7.027299,0.357683,1
2.482847,3.470395,9.773011,0
7.138065,0.581414,8.201501,0
8.190787,4.307789,2.663627,1
0.164635,8.067101,3.086813,1
4.170046,2.521043,1.697698,0
3.02679,7.462368,7.55733,1
4.538613,3.016378,5.843841,0
7.045837,4.588026,5.543478,0
6.443925,1.17331,8.259875,0
8.274097,4.743051,7.249806,1
6.584716,8.283439,5.728381,1
9.447779,9.661539,3.07772,1
3.259951,9.226657,9.070562,1
3.211765,8.022638,9.330418,1
9.683158,4.329293,1.35743,1
2.285608,1.462063,2.591862,0
6.617573,4.516934,8.748875,1
8.931539,6.446145,4.100684,1
1.320654,2.548618,2.106071,1
9.268547,6.326312,9.199853,1
6.826293,9.66405,8.042222,1
9.585562,3.567443,9.49548,0
2.04025,6.747352,6.364633,1
6.186175,1.525269,8.962518,0
5.212244,1.204387,1.701187,0
7.227819,3.431388,4.094876,1
5.894655,2.854863,3.206154,0
1.957316,5.472719,1.176454,0
1.765807,6.540762,1.003609,1
7.658535,7.761959,8.78483,1
8.050914,3.103265,5.89284,1
4.92584,1.256769,5.76061,0
1.811901,5.669651,2.02139,0
1.152371,7.216836,3.655165,1
5.123702,8.328422,6.87454,1
6.333608,6.40799,4.412962,1
4.378387,5.02206,5.282759,1
9.641585,0.95524,1.189818,1
9.742556,6.569617,5.263649,1
7.61845,3.933716,7.322651,1
1.046009,1.672163,6.89845,0
8.53268,8.051574,4.026949,1
0.333396,3.747207,2.013294,0
3.196011,2.625993,1.120755,1
1.612025,2.697978,4.328998,0
7.482564,5.065595,5.364262,0
6.750125,4.347901,8.51414,1
5.796158,9.039754,3.733609,1
4.688269,7.312311,8.18096,1
9.539876,7.944797,2.854102,1
1.814904,6.048722,2.649015,0
5.737552,7.841942,5.614179,0
7.927573,2.166493,0.41034,1
4.969312,8.979851,0.734148,1
6.989647,5.199233,1.202422,1
8.29302,0.099215,7.069441,1
6.166558,7.073041,7.536127,1
3.155439,3.400583,6.030743,1
9.689616,0.99824,2.275843,1
0.360405,8.319856,4.717628,1
4.188589,9.812596,2.663334,1
4.121959,3.22276,4.942589,0
9.221533,6.412635,1.308586,1
6.616987,3.879728,1.64247,1
1.579347,7.814072,2.826564,1
5.301203,2.553032,7.196185,0
6.792381,3.796614,3.440836,1
4.10248,2.925257,6.011583,0
2.358955,0.67026,7.080826,0
9.857239,6.112201,6.923961,1
7.969283,8.391598,7.842705,1
3.024974,5.016764,3.284813,1
7.36931,0.194537,7.881722,0
8.103718,7.048004,9.203165,1
8.482826,3.025987,6.077416,1
5.158803,0.740112,2.787781,0
9.431493,4.865689,0.616587,0
5.645589,4.319328,0.826948,0
2.334023,2.531821,4.608014,0
8.77305,1.886878,5.534516,1
2.0775,5.275701,7.32818,0
6.966644,6.170828,6.904977,1
4.831561,9.576079,6.060294,1
4.915223,3.529066,3.844611,1
0.792176,3.780116,2.777689,0
8.000272,7.745491,7.811079,1
4.183056,1.076297,4.449533,1
4.958776,0.9626,9.407037,0
8.926679,9.915032,6.281967,1
0.838732,6.184765,8.882613,0
7.218984,7.4307,1.590482,1
9.639923,4.162102,0.83019,1
2.31648,2.960674,6.815217,0
8.772028,8.178633,2.617369,1
4.106487,6.590693,8.075618,1
8.390919,4.277813,3.399199,0
9.752793,0.222396,8.094527,1
1.357234,3.350966,7.341789,0
7.234865,9.241321,2.990478,1
5.301233,4.986906,4.039023,1
1.075695,7.388378,2.259197,1
0.042747,8.120193,4.475001,0
0.930566,5.380545,3.939502,0
3.339238,7.944988,5.124016,0
7.646806,9.374431,7.563114,1
4.478506,0.90163,6.1951,0
6.733555,8.533951,9.538905,1
7.833169,2.365896,1.089332,0
2.078167,0.251613,9.706702,0
