@relation SEA-Abrupt13123-391-525-353

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 {0,1}

@data
6.064874,7.175935,7.577619,1
6.834378,9.137611,6.226703,1
5.871601,6.276211,5.726797,1
5.333094,0.161559,2.513219,1
4.758082,6.954816,4.81975,1
1.53018,5.749496,4.794284,1
2.626154,1.221754,4.488249,0
0.22358,2.500392,2.868773,0
9.448226,1.385397,9.795003,1
3.37097,2.233211,7.519271,0
9.061587,4.922529,0.160733,1
4.13091,3.226566,9.262545,1
4.852004,4.923088,8.591361,1
1.177119,4.313065,4.334386,0
2.05122,7.324439,4.560162,1
6.648349,3.303021,0.519609,1
6.862796,6.300595,5.530066,1
2.1325,8.260529,1.763224,1
6.009029,4.475506,7.908208,1
6.412514,7.48668,3.464407,1
3.600734,3.649631,8.779606,0
1.226063,6.002258,8.659506,0
2.112043,7.364299,4.798341,1
9.015445,2.720246,2.306194,1
0.198537,7.523192,3.749637,0
0.197674,7.369641,6.928228,1
7.930614,5.652441,6.200853,1
1.396179,1.301017,5.523173,0
6.75769,9.960127,8.294454,1
3.336074,9.973273,8.419812,1
6.84865,8.26445,5.291835,0
4.837328,8.388672,3.253653,1
2.090403,2.397248,7.471881,0
1.622588,0.173754,8.444964,0
3.433622,9.249466,9.358591,1
5.250054,2.761508,9.259913,0
2.140856,3.467318,7.340883,1
4.688829,8.177295,1.998956,1
7.305945,6.259128,5.660803,1
0.688373,6.192095,1.658572,0
0.558726,3.749094,9.641054,0
7.206059,3.346752,8.142661,1
3.268375,9.478889,6.393029,0
0.877089,2.735575,4.696736,0
0.185059,9.247117,5.175262,1
6.782012,3.502139,1.412184,1
0.619543,8.41299,4.351009,0
5.652925,8.306194,1.642298,1
6.503157,3.886556,5.119458,1
7.357722,0.78447,0.559994,0
3.16303,9.788487,8.888879,1
8.973174,1.837286,0.132568,1
3.389896,5.439342,6.264314,0
8.081089,7.41961,0.520265,1
7.47815,6.233524,1.411368,1
5.365954,0.866446,5.570894,0
0.166872,7.94646,1.544826,0
8.861207,7.229057,6.410842,1
1.847372,1.314972,0.271334,0
1.966596,9.635922,7.050054,1
0.813469,3.193776,7.579574,0
3.833706,8.729109,0.467158,1
4.151309,1.310309,4.608282,0
7.384134,0.390785,4.042833,0
7.287852,3.863212,3.584225,1
3.105669,3.481716,7.015922,0
6.77064,9.57991,3.813121,1
4.047061,4.959069,9.224254,1
5.831859,3.64565,8.860795,1
9.050819,3.576889,6.619551,1
8.306875,2.789517,9.379137,1
2.361425,0.249818,4.959356,0
4.054873,3.536549,5.234674,0
3.760539,0.816521,7.294635,0
3.223128,0.24529,8.096756,0
6.542063,8.091062,9.195083,1
8.627439,1.030867,0.860918,1
8.743932,0.499782,5.761722,1
8.846561,5.681097,9.069566,1
5.09267,8.570178,7.367705,1
4.254249,8.973438,7.716005,1
5.955713,5.905094,9.665609,1
6.044568,2.990792,8.351388,1
6.978114,8.81724,6.110402,1
4.598923,8.174653,3.925153,1
1.218155,5.889781,6.293664,0
4.065509,0.873917,8.724126,0
1.968757,6.585334,8.302133,0
2.368966,4.471676,2.169248,0
6.757456,4.032718,0.064782,1
9.960465,1.70615,7.949199,1
9.906659,6.144582,1.063764,1
1.27958,4.648985,0.355666,0
0.709211,4.418528,0.784091,0
4.6079,0.653164,1.979287,0
3.500259,6.023056,6.21515,1
0.19257,9.142346,3.83799,1
7.256291,8.878802,6.430635,1
5.357266,5.306882,4.267895,1
4.753535,5.773164,2.24131,0
9.473277,4.344449,9.598535,1
7.501504,7.685524,6.563934,1
6.970748,7.237763,8.526004,1
2.187279,1.906055,0.738254,1
4.171335,9.716259,3.9484,1
8.109871,2.969047,9.764058,1
4.320984,2.743803,2.666826,0
7.076127,1.377394,6.448012,0
6.978075,2.318918,4.205515,1
8.287466,1.373733,7.971373,0
6.331831,6.598604,3.011136,1
3.431983,6.723559,3.267336,1
6.288783,6.875759,1.513184,1
9.426763,5.089066,4.424957,1
7.867714,8.625422,7.621127,1
4.299935,0.180507,2.712199,0
0.221663,6.094886,3.559159,0
9.002686,3.005924,4.78957,1
7.762745,7.275079,8.108656,1
8.778639,1.343764,4.932605,1
7.119918,1.452472,1.664433,0
7.34333,5.275227,7.042345,1
6.283646,1.020927,3.998076,0
3.611941,8.346679,8.679954,1
3.360487,4.495795,3.951941,0
8.982209,5.732843,7.016861,1
3.521323,9.792941,9.78748,1
9.433724,7.787953,8.061051,1
6.623912,0.100869,8.594545,0
4.48855,4.206842,8.189966,1
6.551141,6.705715,9.868528,1
3.240295,3.851172,2.88403,0
6.096982,9.71835,6.579277,1
9.623557,9.385367,3.892152,1
1.637879,9.332367,2.010984,1
1.406444,4.2048,2.78148,0
0.927089,7.867601,6.530392,0
7.741086,8.340813,2.043343,1
4.166315,2.935166,1.549156,1
4.650695,9.199537,1.987121,1
7.344067,7.923026,6.917413,1
5.047426,1.560692,8.314452,0
6.741348,7.30543,7.269739,1
2.309201,1.515818,4.337189,0
4.430078,3.702674,8.00043,0
2.800081,0.721119,8.87564,0
2.485779,9.537762,3.583482,0
9.52994,8.383532,0.278801,1
7.844046,6.274946,6.812719,1
9.899473,7.209264,7.587098,0
9.369355,0.904624,2.201808,1
3.777732,0.678407,4.640716,0
9.50443,2.471925,8.132246,1
5.611384,8.755507,5.403992,1
1.232425,0.853538,7.73189,0
4.585612,1.802035,0.512782,1
1.012075,4.210982,1.89764,0
4.383247,4.382608,1.117367,0
6.238767,6.714462,5.905402,1
6.474576,5.902589,8.983906,1
6.263533,9.447775,4.644789,1
2.705558,7.583719,2.842812,1
4.087037,5.706007,7.222318,0
6.792735,9.503518,5.175098,1
6.183141,1.40815,9.163542,1
2.54768,9.677115,0.233043,1
5.662441,3.065269,8.877087,0
8.59923,8.546519,3.805696,1
9.399281,6.960025,2.483516,1
7.127606,6.659588,3.82415,1
8.850771,1.149703,9.122814,1
4.914183,8.279772,5.918133,1
0.786144,1.445707,1.106634,0
1.430561,7.998575,3.758869,1
7.526949,1.41166,4.248417,1
8.525546,2.874187,9.104042,1
3.596221,8.700364,3.879928,1
1.52992,3.805311,7.384418,0
2.615036,9.387342,8.705794,1
5.415974,1.320714,4.73484,0
6.959188,1.295149,1.687053,0
8.45023,6.307666,3.60724,1
6.600791,2.426144,0.385695,1
5.29241,4.554997,7.147145,1
9.02493,0.698509,8.642972,1
0.610041,2.133495,5.128997,0
8.752042,2.764675,0.220508,1
0.129474,4.543509,0.938527,0
3.007648,7.685408,6.588619,1
6.546149,6.188677,8.129352,1
0.494478,6.223133,7.511991,0
7.383177,1.88592,0.550765,1
6.046749,3.175916,5.649533,1
9.672312,6.547564,2.059774,1
0.756621,0.822441,7.214109,0
9.10732,6.100665,7.543764,0
5.611655,9.038362,5.824379,1
3.272703,7.113465,5.253172,1
0.437749,6.359383,0.832081,0
0.878451,3.334143,1.101653,0
0.194988,4.269794,1.371066,0
5.407197,1.519328,5.900943,0
3.787108,1.51504,5.034686,0
5.463398,1.252984,9.403542,0
7.963674,2.929401,6.439892,1
3.31193,1.178645,4.332859,0
6.190624,0.249159,7.814237,0
7.232063,6.004618,0.504697,1
0.348476,0.434731,6.95352,0
8.233587,2.555299,3.672709,1
7.158284,7.837943,1.590961,1
1.006113,8.794741,1.330954,1
1.916844,2.840163,5.2444,0
4.543206,6.767575,3.13679,1
1.169542,1.876268,9.916837,0
0.646656,0.616278,6.592144,0
3.948702,5.112029,8.957765,1
6.287564,5.913663,1.31396,0
4.831395,6.436711,9.01335,1
2.537391,8.804806,0.582352,1
4.417008,5.997194,4.248045,1
6.381858,8.221514,8.928119,1
9.988334,7.415211,4.909972,1
6.903312,8.024733,8.523937,1
7.112157,6.050142,1.207602,1
8.607428,5.009295,8.133901,1
0.444285,3.407354,4.94943,0
8.740427,1.344465,6.313164,1
4.33628,6.579764,7.408121,1
9.000187,9.136202,8.373598,1
8.982548,3.344332,7.424495,1
1.379145,5.930137,7.477288,0
1.137503,1.348843,3.149707,0
5.980026,9.423351,7.063015,1
5.171799,8.301099,1.406341,1
3.463045,3.014536,6.938468,0
5.012671,1.116608,5.819326,0
4.246989,0.179287,0.334444,0
9.742073,5.900713,5.126167,0
7.614812,0.226806,4.032398,0
0.454849,3.190628,3.469635,0
5.234465,6.57063,9.216721,1
7.378217,5.676036,6.842904,1
3.777874,1.69273,6.770775,0
0.797253,5.955598,3.061812,0
1.323977,1.321779,4.667963,0
6.078726,9.878954,6.116908,1
8.827386,8.671431,3.386102,1
7.448482,4.69045,3.165461,1
3.948575,2.348368,3.745217,0
5.627969,1.286042,1.349814,0
9.344214,7.853023,7.717299,1
1.979125,1.17085,7.695985,0
3.188208,3.59321,9.870734,0
0.485646,4.902126,3.917794,0
9.266366,0.925796,3.616416,1
2.889602,0.037104,8.124433,0
3.827697,5.270556,1.1285,1
7.907628,4.898508,7.831597,1
6.326773,4.143248,7.557658,0
0.177545,3.208269,6.384822,1
3.728284,4.029334,3.678528,1
7.238428,2.462169,4.479958,1
6.94328,3.474988,3.231049,0
2.989217,4.56296,2.504024,0
6.314704,2.73635,4.746564,1
6.449775,8.339528,4.933436,1
2.375858,7.995765,3.031632,1
3.15883,7.332655,0.275527,1
0.383858,6.507056,4.535125,0
8.060652,9.301158,5.450635,1
9.735193,2.092117,0.61535,1
4.956862,1.065432,5.873283,0
1.758755,0.23614,7.863839,0
3.752526,0.955549,1.802363,0
5.592175,1.620959,5.562166,0
2.359754,5.796288,9.382957,0
4.564425,8.038093,9.315006,1
4.007236,6.128874,0.356719,1
8.976232,2.861115,7.566487,1
3.051747,8.688259,1.776084,1
0.784055,7.907968,0.424629,0
9.29938,1.348176,8.878937,1
3.05769,7.454535,4.362946,1
1.891796,4.185159,4.578638,0
1.070784,5.910706,7.050173,0
5.835609,8.198415,1.757604,1
1.225431,3.273491,2.562764,1
4.107988,1.921341,9.280375,1
9.269992,8.633639,1.29832,1
7.067401,3.941539,4.265803,1
6.532999,9.953897,1.699274,1
6.898225,5.72796,0.026415,1
5.270295,5.442549,1.395656,1
9.78687,7.204834,7.263746,1
4.587799,0.574816,0.485271,0
7.750818,2.435965,3.296762,1
1.262934,3.896599,0.328595,0
3.643771,9.995233,9.120323,1
8.604305,5.996039,9.859795,1
4.527365,0.28018,4.862502,0
4.619982,1.796442,5.948299,0
9.324367,0.957691,6.352779,1
9.289283,5.466364,5.95172,1
3.722333,6.031669,6.116103,1
1.902605,7.120351,9.132139,1
8.07916,5.600529,1.659921,0
6.086975,6.425179,8.16678,1
1.014468,6.893899,6.45421,0
1.61683,4.459785,6.816945,0
6.581268,6.909789,4.855669,1
6.134116,7.294721,7.978948,1
2.845476,1.739058,1.802277,1
4.7207,6.019548,3.571598,1
2.004747,0.47918,8.745886,0
4.64235,4.46051,9.978803,1
1.158274,3.996159,3.516999,0
2.987444,5.96335,2.549421,0
9.619698,0.719416,8.702722,1
5.98117,4.74032,6.290062,1
9.437754,8.311029,3.694332,1
8.378302,5.20808,4.891161,1
4.339121,0.603134,6.614754,0
8.511263,9.26261,9.862965,1
4.423085,5.947272,4.161867,1
1.597958,8.121753,9.416855,1
7.906817,6.107262,0.26629,1
1.377973,0.49018,7.726688,0
0.21436,9.259173,3.773636,1
2.812647,2.593349,6.931798,0
9.4654,4.181344,6.293525,1
2.798274,5.664949,6.392197,0
3.21792,9.262265,5.738794,1
5.917169,3.491159,3.417848,0
4.301289,5.754058,4.168405,1
1.565554,1.785443,8.527722,0
4.2932,8.801113,6.792756,1
3.843296,7.49406,3.186904,1
2.083153,1.54537,5.155856,0
2.611738,2.861673,1.749398,0
2.342471,6.320076,2.989674,0
5.486777,7.812118,8.466976,1
8.866174,3.890364,9.105229,1
3.315257,4.285398,2.290732,0
4.354848,0.955861,7.294926,0
2.120994,4.338618,5.396255,0
2.572618,8.707112,9.30012,1
9.025929,5.714784,3.190617,1
0.944867,1.483523,7.697474,0
7.107663,3.427001,2.046081,1
5.185582,0.161369,8.538251,0
3.814086,3.539531,9.119558,0
2.546868,6.730386,4.479844,1
6.996628,3.709823,3.993767,1
8.477726,4.908322,0.14743,1
2.533609,5.615019,5.432228,0
0.627929,2.449851,5.799207,0
8.246322,7.338733,2.5093,1
2.528966,5.770506,6.365875,0
3.175573,8.904077,0.798323,1
5.363857,4.995273,3.515858,1
4.704329,6.532151,1.79894,1
6.489263,2.306191,2.654197,0
7.318923,6.451864,7.276916,1
2.931894,4.4994,5.506169,0
6.670354,0.740606,6.470221,0
4.25695,1.028332,4.300663,0
6.569006,9.059182,2.663699,1
6.352677,8.037864,0.35576,1
0.79307,7.717571,8.128116,0
2.34941,7.046483,7.008269,1
4.18128,6.585472,9.760983,1
5.886778,5.953329,0.350973,1
0.689173,9.189147,4.071291,1
8.016057,8.506659,7.941281,1
5.542746,0.042663,2.649434,1
9.59572,0.223522,7.717421,1
2.130583,0.702124,1.498756,0
0.112991,9.167428,2.949395,1
9.682759,8.932909,7.31788,1
6.362608,5.40508,5.86469,1
9.830877,0.76117,2.852797,1
3.388374,2.434893,5.8813,0
1.482849,8.441535,6.722421,1
2.026584,6.870443,1.44954,1
9.965435,8.840792,2.186617,0
2.918753,9.154011,9.335477,1
3.250647,4.44405,8.921072,0
3.90622,9.964231,1.28577,1
5.180207,7.719588,5.08482,1
4.158206,5.866047,0.462597,1
2.830717,9.313291,0.660731,1
2.082045,4.815755,0.546327,0
9.861501,8.787183,8.028795,1
8.277737,7.930628,7.13494,1
5.254524,6.009945,1.834484,1
7.616184,1.743374,3.222986,1
1.833453,8.005527,5.042987,1
3.477251,1.654955,5.68714,0
6.989073,2.233371,9.865262,1
8.41894,3.940313,0.779534,1
7.092734,3.400356,1.482518,1
6.724794,5.435427,7.015013,1
5.89744,5.41783,3.583836,1
9.677235,3.734913,1.116749,1
2.371659,2.00855,1.959266,0
8.099495,2.175783,3.897886,0
0.46703,6.544855,8.915334,0
7.444931,3.539734,7.697743,1
9.003642,0.420378,4.856911,1
9.785254,7.744451,5.99883,1
2.960994,9.552955,8.374724,1
1.589955,1.291164,7.25388,0
4.982954,8.507542,5.029188,1
7.462407,2.098837,1.945598,1
1.988442,3.353687,7.914656,0
0.814209,1.442998,7.412451,0
7.692615,7.496157,6.901918,1
5.370381,3.386039,6.191958,0
4.318639,8.556808,9.772786,1
6.45752,3.077906,6.763633,1
2.799098,9.637489,2.507834,1
0.775733,7.882557,3.796138,0
6.205928,9.979656,6.771275,1
5.596583,3.34856,4.894616,0
2.052555,0.318305,9.472617,0
0.22139,4.437151,5.94738,0
9.205048,5.599372,6.815196,1
6.845443,2.461453,9.4966,1
6.744851,8.301715,4.196028,1
5.526996,6.977324,5.384983,1
1.968239,7.227092,5.426792,1
7.848702,1.304061,1.902271,1
1.29376,9.458939,8.529641,1
5.086755,0.658088,4.89638,0
8.254476,5.8934,2.682046,1
3.645096,5.019089,2.497742,0
6.925067,9.394908,1.798241,0
0.580771,6.800412,9.275437,0
4.816137,0.451208,9.207124,0
5.668528,6.365425,9.523025,0
6.681006,9.034279,3.768809,1
4.80082,1.465158,8.675397,0
1.805704,0.93365,6.052922,0
7.503909,2.07477,5.085353,1
7.849549,4.826517,9.282607,1
9.740995,0.53246,4.083462,1
9.682213,7.212042,6.896713,1
5.116567,5.34947,1.175398,1
4.008263,9.855254,0.235234,1
4.09637,0.7243,5.580211,0
3.353885,9.433987,4.317362,1
3.1628,5.723669,8.170514,0
4.63937,8.036353,2.310979,1
2.658776,8.75523,1.536785,1
6.890051,1.968047,5.286666,0
9.509916,5.890437,6.516953,1
3.131011,7.897721,6.035149,1
4.730766,6.525048,2.399012,1
3.589887,3.226767,1.382962,0
9.954111,6.082212,6.248041,1
4.707934,8.36767,2.588225,1
3.908045,1.415968,1.168012,0
5.965589,5.36525,2.324158,1
8.535295,9.192779,5.723379,1
3.318234,1.616313,8.432111,0
5.646169,5.857081,9.606403,1
6.897465,5.739029,2.960234,1
1.207657,7.122819,8.561278,0
7.706314,9.969582,5.4275,1
5.539524,8.058633,9.967249,1
0.40424,4.297544,7.983701,0
7.356192,3.379904,1.284937,1
1.967561,6.774577,6.200404,0
1.0957,8.83257,6.277237,1
0.720516,1.653114,9.52813,0
6.705321,1.546567,1.541614,0
5.310073,2.377841,4.844623,0
1.523001,6.077915,7.248881,0
4.793689,2.373183,4.827906,0
3.578584,8.186527,2.105602,1
6.783931,7.550871,8.358977,1
3.05201,3.895968,0.211236,0
0.310791,5.149785,5.890835,0
9.692708,4.732895,3.802847,1
3.855149,7.17025,1.436536,1
9.995612,0.737802,0.5744,0
3.018992,7.126802,0.774337,0
3.24895,0.30195,9.5566,0
1.437057,5.184714,2.368859,0
5.191486,1.704135,9.936782,0
8.803898,8.872386,0.481269,1
0.550682,0.008852,5.218608,0
0.742438,4.665392,7.73575,0
5.158975,1.733689,8.788881,0
3.785749,0.367334,4.93828,0
8.801267,3.685291,0.670244,1
5.008913,5.859418,6.652336,1
9.589032,5.869504,9.477956,1
3.806486,7.984567,2.923987,1
2.913858,1.855473,7.024233,1
9.634767,3.966687,5.029613,1
1.462696,5.714751,1.022285,0
9.962028,7.073603,9.676608,1
4.674719,2.856439,8.936935,0
0.41431,7.054122,0.168224,0
6.23738,1.471898,0.119143,0
0.226436,0.509793,0.068638,0
4.737533,6.238745,4.343511,1
2.492886,2.89643,0.915314,0
6.764117,9.505479,7.670532,1
8.504012,0.224283,8.453773,0
0.852562,1.237788,7.356605,0
6.782725,5.053703,3.52636,0
5.146285,0.967369,9.578732,0
3.664178,0.333958,1.398372,0
8.650444,1.535421,9.835175,1
4.007151,3.61938,8.746841,0
7.013878,5.011429,8.024152,1
7.180056,2.037143,8.399249,1
5.09532,0.016687,7.329264,0
4.045189,3.3767,9.19166,0
5.673422,4.788584,4.869812,1
5.007275,0.054226,2.428376,0
6.243922,8.501736,3.371402,1
8.564633,0.1457,2.549147,0
7.921804,2.137694,9.953012,1
7.163755,5.781697,2.432763,1
3.083358,3.613749,8.013075,0
5.07206,9.873463,4.545114,1
